symbol,strategy,holding_hours,total_trades,wins,losses,flats_skipped,win_rate,avg_win_pct,avg_loss_pct,is_significant,p_value,ci_lower,ci_upper
XRP,random,168,351,178,173,0,0.5071225071225072,0.06783772648523438,0.07712468870244488,False,0.41548580104263444,0.455026011331688,0.5590647829832966
AVAX,momentum,24,270,144,126,87,0.5333333333333333,0.03423908684292928,0.03346654846559986,False,0.15042600252106733,0.47377452821457033,0.5919569019260656
AVAX,momentum,48,269,136,133,87,0.5055762081784386,0.0500145064358912,0.047592250279995335,False,0.45148723190297574,0.4461718203461865,0.5648235703860184
AVAX,momentum,72,268,132,136,87,0.4925373134328358,0.05555176143066472,0.05657130357882598,False,0.6199452465534692,0.4332107638284379,0.5520747848145955
AVAX,momentum,168,264,141,123,87,0.5340909090909091,0.08087193471208547,0.09284643547837856,False,0.14770956988031878,0.47385857013918475,0.593345329479097
AVAX,momentum_strong,24,153,80,73,204,0.5228758169934641,0.03450304483027615,0.03564553785069916,False,0.3138854536001843,0.4441434424419078,0.6004875738190842
AVAX,momentum_strong,48,152,75,77,204,0.4934210526315789,0.04720077729949781,0.04672972950274768,False,0.5960768451982357,0.4150871957689922,0.572079260427556
AVAX,momentum_strong,72,151,69,82,204,0.45695364238410596,0.05383821899032851,0.05750441322756468,False,0.8727498533287046,0.3795510128200621,0.5364922210395724
AVAX,momentum_strong,168,149,79,70,202,0.5302013422818792,0.06912331163881247,0.08917454578378964,False,0.25617823845475957,0.4503139951876839,0.6085704969924556
AVAX,mean_reversion,24,198,99,99,159,0.5,0.034942026813689485,0.03488791848626357,False,0.5283158185976161,0.4310203898414545,0.5689796101585455
AVAX,mean_reversion,48,197,101,96,159,0.5126903553299492,0.04831597674281777,0.05050812847626505,False,0.38786935835343983,0.44331834741068527,0.5815768934159163
AVAX,mean_reversion,72,196,103,93,159,0.5255102040816326,0.05657667166007628,0.053915894985296434,False,0.26021109794085107,0.4557844434379863,0.594255187950073
AVAX,mean_reversion,168,194,91,103,157,0.4690721649484536,0.09422729426068342,0.07254816653821541,False,0.8246651634129231,0.40013008984426324,0.5392153258822575
AVAX,mean_reversion_aggressive,24,270,126,144,87,0.4666666666666667,0.03346654846559986,0.03423908684292928,False,0.8762457074048552,0.40804309807393435,0.5262254717854297
AVAX,mean_reversion_aggressive,48,269,133,136,87,0.4944237918215613,0.047592250279995335,0.0500145064358912,False,0.596312113133799,0.43517642961398145,0.5538281796538134
AVAX,mean_reversion_aggressive,72,268,136,132,87,0.5074626865671642,0.05657130357882598,0.05555176143066472,False,0.42732102028587,0.4479252151854046,0.5667892361715622
AVAX,mean_reversion_aggressive,168,264,123,141,87,0.4659090909090909,0.09284643547837856,0.08087193471208547,False,0.8788995395972269,0.40665467052090293,0.5261414298608151
AVAX,ghost_inverse,24,140,60,80,217,0.42857142857142855,0.03380253280281095,0.0335452678214135,False,0.9622245856236717,0.3495830563292003,0.5113751087635129
AVAX,ghost_inverse,48,139,67,72,217,0.48201438848920863,0.045133935481830256,0.046157893088570004,False,0.694513155021988,0.40055259120997616,0.5644436003756682
AVAX,ghost_inverse,72,138,66,72,217,0.4782608695652174,0.05444734791890375,0.05320619274572293,False,0.7242933601667269,0.3966396690369733,0.5610596236952012
AVAX,ghost_inverse,168,135,55,80,216,0.4074074074074074,0.09480717478021304,0.07597800239164385,False,0.9875620867716784,0.3281978223373858,0.4917408703887136
AVAX,ghost_inverse_strong,24,110,55,55,247,0.5,0.028449660682376525,0.031636803949314875,False,0.5379513041008585,0.40815075723076516,0.5918492427692348
AVAX,ghost_inverse_strong,48,109,58,51,247,0.5321100917431193,0.04135514725724902,0.039569572773808355,False,0.28285005698681726,0.4389455497458302,0.6230883101072736
AVAX,ghost_inverse_strong,72,108,54,54,247,0.5,0.0498167970041191,0.04953590263600117,False,0.5382994812027014,0.407333152227769,0.592666847772231
AVAX,ghost_inverse_strong,168,108,47,61,243,0.4351851851851852,0.08203913464306505,0.06824696032391576,False,0.9257118261947188,0.3454995455105564,0.5293234183955392
AVAX,rsi,24,91,39,52,266,0.42857142857142855,0.025303759743585525,0.0354887933785223,False,0.9291033127276265,0.3318249800682115,0.5311043673911313
AVAX,rsi,48,90,42,48,266,0.4666666666666667,0.04320794626145182,0.04932220160337949,False,0.7696037636405139,0.3670825183252626,0.5689799529028493
AVAX,rsi,72,90,42,48,265,0.4666666666666667,0.05444576776449767,0.05387982612767012,False,0.7696037636405139,0.3670825183252626,0.5689799529028493
AVAX,rsi,168,89,42,47,262,0.47191011235955055,0.10167390809829699,0.08434966534206183,False,0.7374926063537863,0.3715184758755657,0.5746263557516359
AVAX,rsi_extreme,24,32,12,20,325,0.375,0.03464925650334468,0.03564031393994761,False,0.9449079174082726,0.2293366846595921,0.5474589941047487
AVAX,rsi_extreme,48,31,11,20,325,0.3548387096774194,0.04138992637014242,0.05387394067278258,False,0.9646222270093858,0.21116447741565816,0.530523619571851
AVAX,rsi_extreme,72,31,12,19,324,0.3870967741935484,0.06105423672696043,0.06014435257485945,False,0.9251936078071594,0.23732875351271562,0.5617619885886803
AVAX,rsi_extreme,168,30,13,17,321,0.43333333333333335,0.09679933868115079,0.08193723558856116,False,0.8192026959732175,0.2737723743061511,0.6080299045459127
AVAX,bollinger,24,40,16,24,317,0.4,0.021690239463210092,0.023849861114942666,False,0.923070027918584,0.26348110612401365,0.5540438017260649
AVAX,bollinger,48,40,20,20,316,0.5,0.029368084175209235,0.04319449044254437,False,0.5626853438097896,0.35199278797099753,0.6480072120290025
AVAX,bollinger,72,40,21,19,315,0.525,0.05295609049241409,0.04726638904015681,False,0.43731465619021037,0.37497106853929735,0.6706477044981831
AVAX,bollinger,168,39,19,20,312,0.48717948717948717,0.10114185744402292,0.08066831627761048,False,0.625370687619579,0.3386492878313309,0.6380089135430342
AVAX,always_up,24,357,169,188,0,0.4733893557422969,0.033254907891441914,0.03294179217826201,False,0.8550955999436101,0.4221547292644271,0.525190587905212
AVAX,always_up,48,356,170,186,0,0.47752808988764045,0.04713022123796594,0.04925480797089602,False,0.816194591252404,0.42615773964393555,0.5293782517478324
AVAX,always_up,72,355,163,192,0,0.4591549295774648,0.05842706452785461,0.058588306491163644,False,0.9443984528381005,0.4080294147051671,0.5111549830904063
AVAX,always_up,168,351,153,198,0,0.4358974358974359,0.08850900999679606,0.08752148354787273,False,0.993019137967645,0.38499147523930416,0.48819137592583545
AVAX,always_down,24,357,188,169,0,0.5266106442577031,0.03294179217826201,0.033254907891441914,False,0.17038634519906984,0.4748094120947881,0.577845270735573
AVAX,always_down,48,356,186,170,0,0.5224719101123596,0.04925480797089602,0.04713022123796594,False,0.21332734855435198,0.4706217482521677,0.5738422603560644
AVAX,always_down,72,355,192,163,0,0.5408450704225352,0.058588306491163644,0.05842706452785461,False,0.06857252419584732,0.48884501690959375,0.5919705852948329
AVAX,always_down,168,351,198,153,0,0.5641025641025641,0.08752148354787273,0.08850900999679606,True,0.009359574285458302,0.5118086240741646,0.6150085247606958
AVAX,random,24,357,184,173,0,0.5154061624649859,0.03155397868055491,0.034723724196212946,False,0.2983449138012829,0.4636761128518074,0.5668081772078754
AVAX,random,48,356,177,179,0,0.49719101123595505,0.04835867296071189,0.048123166363099795,False,0.5631510878529105,0.4455599040476135,0.5488820948763576
AVAX,random,72,355,170,185,0,0.4788732394366197,0.06240229544929537,0.054941492637640574,False,0.8020970357267069,0.42741128459978267,0.5307875418462035
AVAX,random,168,351,162,189,0,0.46153846153846156,0.09093383649471437,0.085396035766375,False,0.9325384715483257,0.4100827240144202,0.5138269866846635
LINK,momentum,24,270,132,138,87,0.4888888888888889,0.032286077096504474,0.03483564461178639,False,0.664908951679117,0.4298380952158923,0.5482514280705624
LINK,momentum,48,269,127,142,87,0.4721189591078067,0.043052869994214066,0.05279934175525329,False,0.8353490855184402,0.4132730213460174,0.5317500249929572
LINK,momentum,72,268,120,148,87,0.44776119402985076,0.05890749971207043,0.059362682261098386,False,0.9618556001035459,0.3893815659893862,0.5076172745118469
LINK,momentum,168,266,122,144,85,0.45864661654135336,0.08087550554451343,0.08686392788332492,False,0.9208270388810487,0.39977842021789106,0.5186922677709143
LINK,momentum_strong,24,141,68,73,216,0.48226950354609927,0.03219847770378664,0.03796655294356133,False,0.6932436451522939,0.40136056099121364,0.5641189697513354
LINK,momentum_strong,48,141,69,72,215,0.48936170212765956,0.04675724695212033,0.054477380308081955,False,0.6318217705744056,0.40823274403341875,0.5710549744121107
LINK,momentum_strong,72,140,62,78,215,0.44285714285714284,0.06036300345264531,0.05910681367483656,False,0.9247361514141936,0.36319268206730204,0.5255738500068685
LINK,momentum_strong,168,139,69,70,212,0.49640287769784175,0.08036354475576402,0.09190050168785965,False,0.5673132445486326,0.4145045407192233,0.5784946975979057
LINK,mean_reversion,24,194,103,91,163,0.5309278350515464,0.03647302206749127,0.03183110350781878,False,0.2148737475072392,0.4607846741177426,0.5998699101557368
LINK,mean_reversion,48,194,103,91,162,0.5309278350515464,0.05332506809792618,0.04310144927964969,False,0.2148737475072392,0.4607846741177426,0.5998699101557368
LINK,mean_reversion,72,193,107,86,162,0.5544041450777202,0.06286017667172454,0.05861192334869276,False,0.07489169777802879,0.48389878685730914,0.6227859789645497
LINK,mean_reversion,168,191,101,90,160,0.5287958115183246,0.0895321254309797,0.08145348042786675,False,0.23471039123737247,0.45813450915591536,0.5983216069917655
LINK,mean_reversion_aggressive,24,270,138,132,87,0.5111111111111111,0.03483564461178639,0.032286077096504474,False,0.38048601500528384,0.45174857192943757,0.5701619047841077
LINK,mean_reversion_aggressive,48,269,142,127,87,0.5278810408921933,0.05279934175525329,0.043052869994214066,False,0.19668496818786452,0.4682499750070428,0.5867269786539826
LINK,mean_reversion_aggressive,72,268,148,120,87,0.5522388059701493,0.059362682261098386,0.05890749971207043,True,0.049454005338465036,0.49238272548815315,0.6106184340106139
LINK,mean_reversion_aggressive,168,266,144,122,85,0.5413533834586466,0.08686392788332492,0.08087550554451343,False,0.09889791956974775,0.4813077322290857,0.600221579782109
LINK,ghost_inverse,24,134,69,65,223,0.5149253731343284,0.03394869377078434,0.034009250533540564,False,0.3978143574851943,0.4310745095399619,0.597944306260203
LINK,ghost_inverse,48,133,72,61,223,0.5413533834586466,0.04923618148633409,0.04119220632772289,False,0.1929793771705393,0.4566959107530906,0.6236890014373544
LINK,ghost_inverse,72,132,70,62,223,0.5303030303030303,0.0641158718439969,0.059045400072446394,False,0.2712537089597001,0.44551296355872966,0.6133791578532679
LINK,ghost_inverse,168,130,62,68,221,0.47692307692307695,0.09558329460372794,0.07411060659074946,False,0.7302902238591398,0.3929639354034779,0.5622069531692827
LINK,ghost_inverse_strong,24,105,57,48,252,0.5428571428571428,0.03452701418485316,0.03122189789854714,False,0.2175572474461509,0.44774271222406536,0.6349462596396338
LINK,ghost_inverse_strong,48,104,57,47,252,0.5480769230769231,0.05677921475623796,0.04874962308847831,False,0.18879196164904932,0.45241617580190896,0.6403124187293296
LINK,ghost_inverse_strong,72,103,57,46,252,0.5533980582524272,0.06491189882567859,0.06179818651949045,False,0.1622393901440328,0.45719037245005417,0.645765779460812
LINK,ghost_inverse_strong,168,103,47,56,248,0.4563106796116505,0.10771358716384406,0.071487611051237,False,0.8377606098559672,0.36342076531355333,0.5523423831230108
LINK,rsi,24,106,47,59,251,0.44339622641509435,0.03248763530752444,0.03408191933385064,False,0.8967508963201452,0.3524492353273998,0.5383025381354777
LINK,rsi,48,105,50,55,251,0.47619047619047616,0.053334900469318075,0.0438783167939852,False,0.7208028544172045,0.38319838627334735,0.5708632960245974
LINK,rsi,72,104,54,50,251,0.5192307692307693,0.05605142219594681,0.05473877069902376,False,0.3843959050693361,0.4242432827339784,0.612848155078517
LINK,rsi,168,102,53,49,249,0.5196078431372549,0.0824104701084798,0.08214481170042046,False,0.38330213062592594,0.42370956161784173,0.6140827620053841
LINK,bollinger,24,37,16,21,320,0.43243243243243246,0.03762537701923426,0.039251187175171016,False,0.8379956999560818,0.2867148684035131,0.5908609366579929
LINK,bollinger,48,37,15,22,319,0.40540540540540543,0.0576401124577528,0.04500253513888059,False,0.9061292205005884,0.26346295839940137,0.565143168686707
LINK,bollinger,72,37,21,16,318,0.5675675675675675,0.05882655524166673,0.07039196458629421,False,0.2556878907926148,0.4091390633420072,0.7132851315964869
LINK,bollinger,168,37,18,19,314,0.4864864864864865,0.11097991248981817,0.08979326594275626,False,0.6285853206354659,0.33446153327211037,0.6410536277401908
LINK,always_up,24,357,180,177,0,0.5042016806722689,0.03181382238398806,0.03390943930793708,False,0.45785992829254435,0.45256848381584364,0.5557454134731608
LINK,always_up,48,356,179,177,0,0.5028089887640449,0.044471276110979806,0.048064427317182135,False,0.4788709444379981,0.4511179051236424,0.5544400959523866
LINK,always_up,72,355,170,185,0,0.4788732394366197,0.05663580024808742,0.056818221601154,False,0.8020970357267069,0.42741128459978267,0.5307875418462035
LINK,always_up,168,351,155,196,0,0.4415954415954416,0.08961050405885906,0.07945673435043782,False,0.9875820813891233,0.3905554076235445,0.49390007899358274
LINK,always_down,24,357,177,180,0,0.4957983193277311,0.03390943930793708,0.03181382238398806,False,0.5838119203959401,0.44425458652683925,0.5474315161841564
LINK,always_down,48,356,177,179,0,0.49719101123595505,0.048064427317182135,0.044471276110979806,False,0.5631510878529105,0.4455599040476135,0.5488820948763576
LINK,always_down,72,355,185,170,0,0.5211267605633803,0.056818221601154,0.05663580024808742,False,0.22875173283540995,0.4692124581537965,0.5725887154002173
LINK,always_down,168,351,196,155,0,0.5584045584045584,0.07945673435043782,0.08961050405885906,True,0.01630497559221502,0.5060999210064172,0.6094445923764555
LINK,random,24,357,175,182,0,0.49019607843137253,0.0332767055479416,0.03244524898754359,False,0.6639703310569354,0.4387199988751472,0.5418809074505094
LINK,random,48,356,185,171,0,0.5196629213483146,0.04906562660949586,0.043220006644736186,False,0.24543893220380728,0.4678306385627154,0.5710753689694876
LINK,random,72,355,183,172,0,0.5154929577464789,0.05912722273260629,0.05418125161814767,False,0.2978289767324939,0.46361783627879577,0.5670363576608143
LINK,random,168,351,176,175,0,0.5014245014245015,0.08884864646248287,0.07900449305378276,False,0.49999999999999933,0.44938468091302364,0.5534334779499733
